"Data Source","World Development Indicators",

"Last Updated Date","2022-09-16",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Turkiye","TUR","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","2509.62346290882","2477.79538392841","2553.61405822376","2719.25334879518","2800.10358710371","2811.42383970151","3053.27112159286","3122.89001474066","3256.50364177937","3309.8921667132","3336.49171375802","3438.97126563128","3606.83195212784","3636.52963269493","3750.11049633371","3926.3394599734","4238.62817738042","4285.06805327106","4253.07650717444","4132.74354284057","3941.5801719681","4039.99782612128","4089.68339317607","4197.40445127083","4382.25318679062","4473.30837592613","4691.99785728307","5039.30780719747","5061.87260091835","4986.63752784716","5354.80453104322","5303.00977154228","5479.29382064114","5804.31912905101","5445.85257760296","5782.2531159155","6111.0778989006","6470.78339443597","6522.94173019496","6213.06375522918","6543.7314468452","6075.99562671406","6373.13190722821","6644.14590345974","7194.68202623479","7738.57821530378","8173.53625104099","8483.96613595463","8451.47911084719","7942.03133076445","8491.58865227409","9299.13730289693","9586.76908831811","10225.7160912882","10549.676064426","11006.2795239649","11187.0536378814","11835.2611056347","12006.8158804758","11955.433463876","12038.6281095007","13250.6589107258",
"Tuvalu","TUV","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2419.97220084008","2478.38459533091","2520.65817389864","2600.29823769161","2847.5677545303","2693.71675851215","2527.96879532704","2777.56788365143","3206.74968420797","3152.54895300827","3105.99486565828","3077.812173271","3330.52665832745","3142.80368220885","3025.63705724149","2848.54898114378","2883.12945031257","3058.53631662267","3232.07575965792","3001.55407851407","2904.72607221736","3072.11573942249","2973.72880057103","3072.98935025085","3038.26314233769","3316.66452200309","3462.90405724864","3483.49300350065","3501.47393294681","3933.15611400243","3946.36144186452","4018.83550104845",
"Tanzania","TZA","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","537.323547363281","540.66357421875","560.601379394531","553.5263671875","538.115844726563","526.555480957031","518.026123046875","521.055297851563","530.537475585938","536.099609375","543.2802734375","556.528137207031","567.540161132813","586.510925292969","611.286071777344","634.110473632813","662.724914550781","692.477111816406","717.261169433594","744.524841308594","764.858154296875","782.397827148438","808.140502929688","844.906066894531","857.087707519531","888.26318359375","920.078002929688","947.933349609375","983.165893554688","1018.98968505859","1042.98767089844","1071.35009765625","1061.17028808594","1074.89184570313",
"Uganda","UGA","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","376.909610368595","386.38316296634","372.907764076336","348.777307178428","338.266352532876","339.450106018588","354.625436762591","364.070350110724","374.431848633177","382.038736710965","382.153623439608","400.710901641614","413.068268903989","446.684154586263","472.853940252344","482.682028957384","491.925192722611","516.222452726156","516.733003743439","527.053884081399","555.357589572715","572.797244283087","592.611468955885","610.489319872113","655.335154050605","688.421450833215","725.125202902286","750.298419948268","767.738526705198","813.535138797746","818.307499049247","820.686434883859","834.15262374056","847.267628934983","855.897175930512","850.162197691424","870.708740313753","894.520366857752","891.295903892866","894.385418411041",
"Ukraine","UKR","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","3155.32177734375","3221.97998046875","3330.48046875","3112.03686523438","2835.32836914063","2547.28784179688","2184.36669921875","1692.5087890625","1497.80993652344","1360.04187011719","1331.318359375","1317.74633789063","1327.56726074219","1420.11657714844","1561.41003417969","1660.47778320313","1833.31384277344","2065.16625976563","2144.24780273438","2322.24462890625","2528.0810546875","2598.8330078125","2215.27197265625","2315.09985351563","2449.95776367188","2459.7568359375","2466.48413085938","2346.23706054688","2124.66235351563","2185.31713867188","2246.73852539063","2336.97631835938","2425.63452148438","2350.39990234375","2451.90087890625",
"Upper middle income","UMC","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","1152.3195441823","1146.47367596269","1167.97404137542","1184.55085841467","1259.14350736803","1319.14872135924","1366.36640086667","1377.41474481036","1419.77854989439","1493.826054395","1579.21710370683","1645.20118063564","1715.22202218842","1813.03708405743","1885.21934510823","1944.3491515912","2007.58163469036","2071.094762325","2145.61045139263","2259.52375937459","2373.06699702771","2388.89815714565","2398.62923608811","2384.06826091291","2495.05011702101","2579.81170525657","2662.77726806012","2765.50860828187","2826.11032294005","2849.49372847235","2837.21342655243","2829.33098095713","2825.34663881025","2910.13770133027","2984.47736565847","3055.46740722079","3181.64676581176","3331.84962260413","3399.50285377684","3491.0631708811","3682.87053491195","3784.22688219193","3932.56387299359","4136.73630581809","4440.55489275549","4749.82416567478","5135.89851264057","5592.63707923246","5913.81270982942","6031.89753040264","6494.72524481569","6892.74710410887","7240.21787077219","7580.41361412472","7874.20382081473","8149.75183997257","8430.00080515362","8803.06387232409","9176.55545148635","9496.88751036459","9395.13864356936","10054.5569482684",
"Uruguay","URY","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","6132.49432708848","6204.64221315079","6031.42533964949","5970.07606303173","6046.34939636412","6043.4667392098","6163.75537302906","5879.58007098176","5937.37823161432","6239.99259229718","6352.03662551712","6316.97413631234","6226.60253053889","6242.29118467971","6418.51695656397","6795.22619743679","7034.81351734208","7098.26332633797","7430.91282091995","7837.16980155032","8239.05776839794","8312.70567199377","7452.73136918799","6643.83217058367","6525.77064513714","6579.10637435868","7113.52125855574","7634.42873578444","7699.18534183165","7734.05067035165","7704.67466701361","7921.13704679652","8487.60965049447","8649.35302091856","9211.26919924001","9012.81584672244","9447.83538213685","10183.9826902201","10576.6054026219","10318.3534177186","10083.4640047842","9679.11557654221","8929.18173718684","9007.54602136646","9464.49161906887","10169.5968687717","10574.9323460864","11245.2194619703","12021.6384227591","12496.4029930538","13433.0620743605","14086.0178950694","14541.0326655196","15168.4186265028","15609.0210524156","15613.7459681824","15821.3590151922","16020.3804993356","16037.9321087408","16036.2964025995","15002.6493661467","15606.4871208419",
"United States","USA","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","19135.2681815327","19253.5473294341","20116.2351242269","20701.2699473561","21599.8187054259","22696.678582964","23894.408153854","24226.5287873383","25137.1602435017","25664.3794275179","25295.2100247742","25800.0012953805","26867.6303169189","28114.8675610758","27708.5699542679","27380.3393850157","28582.7368220699","29605.1832509229","30914.6159489633","31543.384323832","31161.9307250523","31640.6777866874","30775.4413892534","31893.1990487271","33906.3512435069","35008.5302281401","35887.5545010474","36798.6044063082","37989.1923811549","39014.204109084","39303.4890094262","38739.7983208225","39552.0218779482","40108.0080371193","41215.3429307632","41820.6801876235","42896.4164829209","44267.9058817489","45715.6926453849","47360.5364177179","48746.0409600767","48726.5816727299","49095.3317986996","50036.2342349321","51485.2074124697","52789.7314187756","53738.0917251561","54299.6172405205","53854.1606116578","51996.1834952422","52963.4641697124","53394.8618380061","54213.4595516389","54830.7840664164","55675.3868536862","56762.7294515989","57292.5387829091","58215.4116283343","59600.0530984446","60687.2322580937","58060.3139482984","61280.3896017986",
"Uzbekistan","UZB","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","1480.22817262639","1576.65944254492","1586.69962712446","1565.56495095127","1524.99795894595","1322.81973174639","1263.35692894333","1174.3802875634","1142.97106534844","1140.37975682345","1177.27453770146","1208.29264532194","1246.73784828307","1276.7603145561","1313.19227138031","1348.76379500399","1389.58720757164","1475.96966522514","1560.29200828753","1656.22259347108","1787.49021293322","1917.84937180883","2037.58149842337","2131.35773102117","2231.0527242122","2354.59365543821","2487.24441622102","2613.74826183479","2753.97107219949","2867.05112822931","2943.09922167133","3047.30838365541","3161.41538138857","3159.72604728047","3327.78026301339",
"St. Vincent and the Grenadines","VCT","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","1967.94579114164","2027.04886103305","2074.88869078531","1922.69227524158","1971.77571574907","1968.59438636432","1948.25312778958","1745.19435273047","1840.26849596669","1873.85236304267","2053.7517138924","2091.84826852511","2603.15343838588","2288.24652132284","2063.05776636595","1885.22465198438","2058.70698767851","2306.87036401584","2507.27631856973","2567.08023320641","2605.80739947977","2702.5761513414","2801.0342085789","2840.11297759809","3005.55728609492","3169.08017183002","3323.83089673542","3316.70196628162","3761.21422760002","3794.91762907267","3937.00597079059","3971.25793318354","4217.92817040053","4393.35452362808","4337.61843449995","4675.1983951171","4738.04179121563","4908.11722992925","5113.0392543596","5253.76246243119","5338.68439220993","5426.68045138131","5705.89776630975","6074.94120586675","6313.36653330762","6464.69972645535","6917.98560554466","7153.53290275684","7190.09864434654","7098.07694975918","6782.82653942584","6738.2805689489","6809.51464620147","6965.05777938684","7029.07114396273","7207.1707591228","7483.47151990693","7583.52757324851","7787.77335980439","7792.15774823907","7354.64619053433","7387.2707588154",
"Venezuela, RB","VEN","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"British Virgin Islands","VGB","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Virgin Islands (U.S.)","VIR","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43205.7246740388","43036.1815136022","44466.2872190216","46021.5905731819","47671.567182812","49598.1259079427","50174.7528938473","46862.8076001874","47162.7375570431","43320.176769501","36938.1682086351","34663.6460602129","34098.7109972738","34007.3529411765","34614.7482633247","34435.4944455756","35183.2357524821","36273.0950999508","35620.8719163345","",
"Vietnam","VNM","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","577.470214761142","585.823133232606","588.658123514097","596.274093417845","613.237812190089","644.254394091683","662.789682522024","687.651193819722","731.859520028481","775.441043089991","828.501793814526","892.289049112317","960.773377766197","1024.75643407271","1070.19621997625","1108.22865820372","1170.495985907","1230.17403014622","1295.22779790886","1371.67880039113","1461.53708246655","1557.40852957904","1650.62977758309","1751.70802813717","1833.20523544695","1913.32839351953","2015.96264921919","2123.37155913452","2216.94412782284","2315.47232294894","2438.29903400369","2581.62244157361","2725.99698744365","2885.59173584673","3062.74920186988","3250.56747993197","3316.00425182898","3373.08251043899",
"Vanuatu","VUT","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","2958.80141437462","2552.22321357193","2597.71116499596","2586.90656784351","2604.37218525818","2789.84149896829","2754.24960726931","2688.08809850553","2551.07934640474","2449.49705616673","2426.37826678376","2640.37922262368","2648.62440496455","2639.04357015529","2582.44808167217","2741.71131500646","2702.82207534203","2708.38871227555","2789.36968184211","2773.51798330153","2732.63779328936","2836.56102394474","2678.70904711008","2477.6793148978","2518.56600039977","2552.74747676112","2621.91289823039","2776.24734958452","2789.79861609695","2877.45998830189","2893.46535428499","2855.86809298653","2867.28601799484","2816.76669637985","2751.32090279095","2759.37093726277","2695.66618597973","2749.07392248679","2849.26351223341","2860.01247554305","2881.7489782644","2661.57276458963","2613.48943248356",
